id,project_code,name,project_type,clients,initial_sample_size,sample,cpi,other_cost,operation_select,finance_select,upload_document,tentative_start_date,tentative_end_date,estimated_time,man_days,total_achievement,remaining_interview,status,remark,created_by,assigned_to,created_at,is_active
1601,001glg317,Brazilian IFA,CATI,GLG,50,50,48,,1,0,,12-02-24 0:01,20-02-24 0:01,"8 days, 0:00:00",7.75,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:30,1
1501,001glg316,SMB Integrated Software Survey,CATI,GLG,16,16,49.625,,1,0,,13-02-24 0:01,15-02-24 0:01,"2 days, 0:00:00",3,16,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1500,001glg315,Industrial motors and drives,CATI,GLG,18,18,49.55555556,,1,0,,14-02-24 0:01,27-02-24 0:01,"13 days, 0:00:00",2.5,18,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1499,001glg314,Enterprise Content Management software,CATI,GLG,32,32,53,,1,0,,08-02-24 0:01,16-02-24 0:01,"8 days, 0:00:00",5.25,32,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1498,001glg313,"Solution market for forest, park and garden care - New Angle",CATI,GLG,49,49,40,,1,0,,16-02-24 0:01,29-02-24 0:01,"13 days, 0:00:00",8,49,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1497,001glg312,"Solution market for forest, park and garden care",CATI,GLG,40,40,50,,1,0,,09-02-24 0:01,29-02-24 0:01,"20 days, 0:00:00",5,40,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1496,001glg311,SNOW Resellers,CATI,GLG,13,13,49.76923077,,1,0,,12-02-24 0:01,15-02-24 0:01,"3 days, 0:00:00",2.25,13,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1495,001glg310,Flexographic Printing Customers,CATI,GLG,81,81,49.02469136,,1,0,,09-02-24 0:01,29-02-24 0:01,"20 days, 0:00:00",12.75,81,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1494,001glg309,Luxury Watch Marketplace,CATI,GLG,102,102,49.14705882,,1,0,,12-02-24 0:01,29-02-24 0:01,"17 days, 0:00:00",16.25,102,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1493,001glg308,European care homes (Wave 3),CATI,GLG,34,34,52,,1,0,,07-02-24 0:01,15-02-24 0:01,"8 days, 0:00:00",4.75,34,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1492,001glg307,Mining Survey,CATI,GLG,12,12,49,,1,0,,07-02-24 0:01,13-02-24 0:01,"6 days, 0:00:00",2,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1491,001glg306,Greek ERP Study - Wave 2,CATI,GLG,22,22,56,,1,0,,06-02-24 0:01,20-02-24 0:01,"14 days, 0:00:00",3.5,22,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1490,001glg305,NICE Partner Trends,CATI,GLG,34,34,48.79411765,,1,0,,06-02-24 0:01,15-02-24 0:01,"9 days, 0:00:00",5.5,34,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1489,001glg304,MES Solutions,CATI,GLG,25,25,48.92,,1,0,,05-02-24 0:01,12-02-24 0:01,"7 days, 0:00:00",4,25,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1488,001glg303,Auto Sensor Customers,CATI,GLG,50,50,48.84,,1,0,,05-02-24 0:01,15-02-24 0:01,"10 days, 0:00:00",10,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1487,001glg302,Financial Inisghts in Healthcare,CATI,GLG,29,29,51,,1,0,,05-02-24 0:01,23-02-24 0:01,"18 days, 0:00:00",6,29,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1486,001glg301,Fashion E-Commerce,CATI,GLG,37,37,58,,1,0,,08-02-24 0:01,21-02-24 0:01,"13 days, 0:00:00",6,37,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1485,001glg300,Pharma Corporate and Government Affairs,CATI,GLG,15,15,49.8,,1,0,,05-02-24 0:01,14-02-24 0:01,"9 days, 0:00:00",2,15,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1484,001glg299,EU Merchants,CATI,GLG,28,28,49.78571429,,1,0,,01-02-24 0:01,06-02-24 0:01,"5 days, 0:00:00",5.5,28,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1483,001glg298,Telecommuni3on Industry,CATI,GLG,15,15,40,,1,0,,13-02-24 0:01,19-02-24 0:01,"6 days, 0:00:00",2.25,15,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1482,001glg297,Hydraulic / Pneumatic component market,CATI,GLG,23,23,51.43478261,,1,0,,05-02-24 0:01,12-02-24 0:01,"7 days, 0:00:00",4.5,23,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1481,001glg296,Utility-Scale Renewable Developers,CATI,GLG,15,15,51,,1,0,,05-02-24 0:01,12-02-24 0:01,"7 days, 0:00:00",2.5,15,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1480,001glg295,Rodenticides,CATI,GLG,32,32,52.0625,,1,0,,01-02-24 0:01,12-02-24 0:01,"11 days, 0:00:00",5.5,32,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1479,001glg294,Order Fulfillment Solutions,CATI,GLG,39,39,49.15384615,,1,0,,07-01-24 0:01,30-01-24 0:01,"23 days, 0:00:00",6.25,39,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1478,001glg293,Order Fulfillment-Follow up,CATI,GLG,12,12,15,,1,0,,06-01-24 0:01,28-01-24 0:01,"22 days, 0:00:00",1.5,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1477,001glg292,Spanish Students,CATI,GLG,177,177,42,,1,0,,01-02-24 0:01,16-02-24 0:01,"15 days, 0:00:00",22.25,177,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1476,001glg291,LexisNexis Westlaw,CATI,GLG,27,27,48,,1,0,,09-01-24 0:01,30-01-24 0:01,"21 days, 0:00:00",5,27,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1475,001glg290,Compliance Software,CATI,GLG,18,18,54,,1,0,,06-01-24 0:01,29-01-24 0:01,"23 days, 0:00:00",4,18,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1474,001glg289,Solar Panel Distribution / Installers,CATI,GLG,36,36,48,,1,0,,06-01-24 0:01,25-01-24 0:01,"19 days, 0:00:00",6,36,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1473,001glg288,FinOps Database Survey & Public Cloud Services Survey,CATI,GLG,9,9,54,,1,0,,14-02-24 0:01,29-02-24 0:01,"15 days, 0:00:00",1.5,9,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1472,001glg287,Real estate survey,CATI,GLG,76,76,53,,1,0,,16-01-24 0:01,24-01-24 0:01,"8 days, 0:00:00",13.5,76,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1471,001glg286,Network Distributors and Customers,CATI,GLG,71,71,56,,1,0,,08-01-24 0:01,29-01-24 0:01,"21 days, 0:00:00",12.25,71,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1470,001glg285,Infrastructure Management Spend,CATI,GLG,9,9,49,,1,0,,19-01-24 0:01,23-01-24 0:01,"4 days, 0:00:00",1.25,9,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1469,001glg284,Legal Services (Follow up study),CATI,GLG,12,12,15,,1,0,,09-01-24 0:01,29-01-24 0:01,"20 days, 0:00:00",2.25,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1468,001glg283,Software Resellers(Parametric Tech),CATI,GLG,23,23,49.34782609,,1,0,,19-01-24 0:01,29-01-24 0:01,"10 days, 0:00:00",1.5,23,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1467,001glg282,Software Resellers(Monday.com),CATI,GLG,18,18,49.22222222,,1,0,,19-01-24 0:01,29-01-24 0:01,"10 days, 0:00:00",2.5,18,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1466,001glg281,Revenue Management Software Customer Trends,CATI,GLG,22,22,49.63636364,,1,0,,18-01-24 0:01,30-01-24 0:01,"12 days, 0:00:00",4,22,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1465,001glg280,Fitness Center Software Landscape,CATI,GLG,5,5,49.8,,1,0,,19-01-24 0:01,29-01-24 0:01,"10 days, 0:00:00",0.75,5,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1464,001glg279,Marble and Tile,CATI,GLG,50,50,52,,1,0,,17-01-24 0:01,25-01-24 0:01,"8 days, 0:00:00",8,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1463,001glg278,Perspectives on Responsible AI,CATI,GLG,11,11,48,,1,0,,17-01-24 0:01,30-01-24 0:01,"13 days, 0:00:00",2.5,11,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1462,001glg277,Mining Equipment,CATI,GLG,46,46,52.56521739,,1,0,,05-01-24 0:01,22-01-24 0:01,"17 days, 0:00:00",8.25,46,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1461,001glg276,ESG - Oil & Defence Study,CATI,GLG,90,90,56,,1,0,,02-01-24 0:01,16-01-24 0:01,"14 days, 0:00:00",16.5,90,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1460,001glg275,ENTERPRISE SOFTWARE SURVEY (JAN 2024),CATI,GLG,35,35,68,,1,0,,16-01-24 0:01,31-01-24 0:01,"15 days, 0:00:00",5,35,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1459,001glg274,Salon Software Usage,CATI,GLG,21,21,48.85714286,,1,0,,16-01-24 0:01,24-01-24 0:01,"8 days, 0:00:00",4.75,21,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1458,001glg273,Paint Contractor Trends,CATI,GLG,30,30,50.46666667,,1,0,,12-01-24 0:01,22-01-24 0:01,"10 days, 0:00:00",5,30,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1457,001glg272,Datadog Resellers,CATI,GLG,12,12,52,,1,0,,02-01-24 0:01,23-01-24 0:01,"21 days, 0:00:00",2.25,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1456,001glg271,Neuromodulation Site of Service WTP,CATI,GLG,44,44,54,,1,0,,15-01-24 0:01,23-01-24 0:01,"8 days, 0:00:00",7.25,44,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1455,001glg270,Healthcare Vendor Relationships,CATI,GLG,12,12,49.16666667,,1,0,,15-01-24 0:01,18-01-24 0:01,"3 days, 0:00:00",2.5,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1454,001glg269,Aviation Repair and Maintenance survey,CATI,GLG,62,50,56,,1,0,,12-01-24 0:01,30-01-24 0:01,"18 days, 0:00:00",10.5,62,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1453,001glg268,Powersports Study (January Wave),CATI,GLG,39,39,52,,1,0,,05-02-24 0:01,14-02-24 0:01,"9 days, 0:00:00",6.5,39,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1452,001glg267,Healthcare IT,CATI,GLG,1,1,51,,1,0,,19-01-24 0:01,31-01-24 0:01,"12 days, 0:00:00",0.5,1,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1451,001glg266,Biofuels IV,CATI,GLG,75,75,49.26666667,,1,0,,10-01-24 0:01,23-01-24 0:01,"13 days, 0:00:00",11.75,75,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1450,001glg265,MSFT Azure Resellers January 24,CATI,GLG,21,21,52,,1,0,,09-01-24 0:01,18-01-24 0:01,"9 days, 0:00:00",3.25,21,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1449,001glg264,Five9  Resellers,CATI,GLG,36,36,49.97222222,,1,0,,10-01-24 0:01,16-01-24 0:01,"6 days, 0:00:00",5.75,36,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1448,001glg263,Steel Industry IV,CATI,GLG,26,26,49.92307692,,1,0,,09-01-24 0:01,16-01-24 0:01,"7 days, 0:00:00",5,26,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1447,001glg262,PTC Resellers,CATI,GLG,42,42,50.02380952,,1,0,,09-01-24 0:01,18-01-24 0:01,"9 days, 0:00:00",8.25,42,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1446,001glg261,Zebra Resellers,CATI,GLG,29,29,50.03448276,,1,0,,09-01-24 0:01,18-01-24 0:01,"9 days, 0:00:00",5.5,29,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1445,001glg260,Cruise Operators II,CATI,GLG,70,70,49.05714286,,1,0,,09-01-24 0:01,19-01-24 0:01,"10 days, 0:00:00",11.25,70,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1444,001glg259,Payers Survey,CATI,GLG,19,19,56,,1,0,,18-01-24 0:01,29-01-24 0:01,"11 days, 0:00:00",3.5,19,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1443,001glg258,Locomotives and Railcar Survey,CATI,GLG,25,25,54,,1,0,,05-01-24 0:01,18-01-24 0:01,"13 days, 0:00:00",4.75,25,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1442,001glg257,State of AI survey,CATI,GLG,462,462,49.37662338,,1,0,,08-01-24 0:01,23-01-24 0:01,"15 days, 0:00:00",67,462,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1441,001glg256,Data and Information Insights,CATI,GLG,20,20,53,,1,0,,04-01-24 0:01,10-01-24 0:01,"6 days, 0:00:00",5,20,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1440,001glg255,Acoustic ceiling and wall solutions,CATI,GLG,40,40,50,,1,0,,05-01-24 0:01,18-01-24 0:01,"13 days, 0:00:00",6.75,40,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1439,001glg254,Hydraulic / Pneumatic component market,CATI,GLG,40,40,40,,1,0,,08-01-24 0:01,24-01-24 0:01,"16 days, 0:00:00",8.25,40,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1438,001glg253,IT Resellers 2024,CATI,GLG,6,6,54,,1,0,,05-01-24 0:01,12-01-24 0:01,"7 days, 0:00:00",1.25,6,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1437,001glg252,In-house counsel survey,CATI,GLG,151,151,51,,1,0,,03-01-24 0:01,18-01-24 0:01,"15 days, 0:00:00",23.25,151,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1436,001glg251,Pest Control Trends,CATI,GLG,50,50,49.68,,1,0,,03-01-24 0:01,12-01-24 0:01,"9 days, 0:00:00",7,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1435,001glg250,Travel Agencies- Follow up exercise,CATI,GLG,9,9,10,,1,0,,17-01-24 0:01,24-01-24 0:01,"7 days, 0:00:00",1.5,9,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1434,001glg249,PC-VAR wave 2,CATI,GLG,28,28,54,,1,0,,15-01-24 0:01,29-01-24 0:01,"14 days, 0:00:00",4.5,28,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1433,001glg248,Provider Collaborator,CATI,GLG,19,19,49.84210526,,1,0,,03-01-24 0:01,16-01-24 0:01,"13 days, 0:00:00",4.5,19,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1432,001glg247,Pest Control Industry,CATI,GLG,79,79,56.53164557,,1,0,,02-01-24 0:01,16-01-24 0:01,"14 days, 0:00:00",14,79,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1431,001glg246,Elevator Procurement in China,CATI,GLG,17,17,49,,1,0,,02-01-24 0:01,11-01-24 0:01,"9 days, 0:00:00",3,17,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1430,001glg245,Impact on digital finance Survey,CATI,GLG,130,130,51,,1,0,,09-01-24 0:01,30-01-24 0:01,"21 days, 0:00:00",24,130,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1429,001glg244,1 - Unimrkt - Homebuilders,CATI,GLG,17,17,48.35294118,,1,0,,20-08-24 0:01,26-08-24 0:01,"6 days, 0:00:00",2,17,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1428,001glg243,Building Managed Service Providers,CATI,GLG,44,44,49,,1,0,,26-03-24 0:01,08-04-24 0:01,"13 days, 0:00:00",6,44,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1427,001glg242,"Testing, Inspection and Certifi3on",CATI,GLG,62,62,52.08064516,,1,0,,01-04-24 0:01,19-04-24 0:01,"18 days, 0:00:00",7.75,62,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1426,001glg241,Independent Restaurant Owners in US - Survey Reque,CATI,GLG,42,42,49.14285714,,1,0,,30-04-24 0:01,10-05-24 0:01,"10 days, 0:00:00",7.25,42,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1425,001glg240,Customers of HVAC/Cooling Distribution Add on samp,CATI,GLG,19,19,45.94736842,,1,0,,12-06-24 0:01,28-06-24 0:01,"16 days, 0:00:00",2.75,19,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1424,001glg239,Air Pollution Control Solutions - 2 (Survey #60455,CATI,GLG,39,39,47.23076923,,1,0,,03-07-24 0:01,10-07-24 0:01,"7 days, 0:00:00",6.25,39,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1423,001glg238,Semiconductor Survey June 2024),CATI,GLG,35,35,58,,1,0,,14-06-24 0:01,26-06-24 0:01,"12 days, 0:00:00",4.25,35,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1422,001glg237,Project Bid- Advisory and Consulting Survey,CATI,GLG,50,50,51.28,,1,0,,03-07-24 0:01,18-07-24 0:01,"15 days, 0:00:00",7.75,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1421,001glg236,SPECT Market Assessment 2024: 1 Feasibility Requ,CATI,GLG,91,91,54,,1,0,,05-07-24 0:01,19-07-24 0:01,"14 days, 0:00:00",13.25,91,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1420,001glg235,SME Tax Advisors and accountants,CATI,GLG,43,43,48,,1,0,,15-07-24 0:01,25-07-24 0:01,"10 days, 0:00:00",4.25,43,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1419,001glg234,Time Synchronization Research (#604706),CATI,GLG,31,31,48.93548387,,1,0,,17-07-24 0:01,29-07-24 0:01,"12 days, 0:00:00",4.5,31,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1418,001glg233,Network Distributors and Customers (July 2024),CATI,GLG,63,63,56,,1,0,,18-07-24 0:01,25-07-24 0:01,"7 days, 0:00:00",8.75,63,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1417,001glg232,Construction Management Software - Real Estate Ass,CATI,GLG,28,28,48.71428571,,1,0,,17-07-24 0:01,07-08-24 0:01,"21 days, 0:00:00",6.25,28,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1416,001glg231,Warehouse Trends,CATI,GLG,28,28,49.07142857,,1,0,,03-06-24 0:01,10-06-24 0:01,"7 days, 0:00:00",4.5,28,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1415,001glg230,Roofing-Unimrkt,CATI,GLG,54,54,48,,1,0,,04-06-24 0:01,12-06-24 0:01,"8 days, 0:00:00",8.5,54,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1414,001glg229,POS Home Improvement,CATI,GLG,16,16,49.25,,1,0,,31-05-24 0:01,11-06-24 0:01,"11 days, 0:00:00",2.25,16,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1413,001glg228,Accounting and Tax Firms ERP - PL,CATI,GLG,13,13,51,,1,0,,05-06-24 0:01,17-06-24 0:01,"12 days, 0:00:00",1.75,13,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1412,001glg227,Financial Institutions Software,CATI,GLG,17,17,49,,1,0,,30-05-24 0:01,06-06-24 0:01,"7 days, 0:00:00",2.5,17,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1411,001glg226,ERP Users Poland (Survey #) May 2024,CATI,GLG,12,12,51,,1,0,,05-06-24 0:01,13-06-24 0:01,"8 days, 0:00:00",1.25,12,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1410,001glg225,Commercial/Business Digital Banking Software-Unimr,CATI,GLG,17,17,49,,1,0,,30-05-24 0:01,06-06-24 0:01,"7 days, 0:00:00",2.5,17,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1409,001glg224,Logistics Survey - June 24 (Survey #),CATI,GLG,54,54,51.18518519,,1,0,,11-06-24 0:01,18-06-24 0:01,"7 days, 0:00:00",7.75,54,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1408,001glg223,"Certiport, CertiPREP, and PVTCs",CATI,GLG,25,25,48.44,,1,0,,06-06-24 0:01,28-06-24 0:01,"22 days, 0:00:00",3.75,25,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1407,001glg222,Legal Practice Management Solutions,CATI,GLG,55,55,49.29090909,,1,0,,05-06-24 0:01,14-06-24 0:01,"9 days, 0:00:00",8.25,55,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1406,001glg221,Roofing Market Trends,CATI,GLG,100,100,48,,1,0,,27-05-24 0:01,13-06-24 0:01,"17 days, 0:00:00",10.25,100,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:28,1
1405,001glg220,E-Commerce Merchant Sales Expansion Trends,CATI,GLG,40,40,51,,1,0,,06-06-24 0:01,17-06-24 0:01,"11 days, 0:00:00",5,40,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:27,1
1404,001glg219,Feasibility Estimate for Value Added Reseller Stud,CATI,GLG,10,10,49,,1,0,,24-05-24 0:01,04-06-24 0:01,"11 days, 0:00:00",1.25,10,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:27,1
1403,001glg218,Generative AI Value (Survey #603910),CATI,GLG,39,39,49.41025641,,1,0,,07-06-24 0:01,14-06-24 0:01,"7 days, 0:00:00",5.25,39,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:27,1
897,001glg217,Pool Dealers (May 2024),CATI,GLG,45,45,52,,1,0,,03-06-24 0:01,18-06-24 0:01,"15 days, 0:00:00",6.25,45,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
896,001glg216,Legal Software,CATI,GLG,26,26,47.34615385,,1,0,,11-06-24 0:01,19-06-24 0:01,"8 days, 0:00:00",4,26,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
895,001glg215,Software Space - Jun 24 (Survey #),CATI,GLG,64,64,51.78125,,1,0,,27-05-24 0:01,07-06-24 0:01,"11 days, 0:00:00",8.75,64,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
894,001glg214,Understanding Interest in Health Hardware Benefit,CATI,GLG,27,27,48.22222222,,1,0,,11-06-24 0:01,19-06-24 0:01,"8 days, 0:00:00",4.5,27,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
893,001glg213,Payor Survey-Unimrkt,CATI,GLG,5,5,51,,1,0,,02-08-24 0:01,14-08-24 0:01,"12 days, 0:00:00",0.75,5,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
892,001glg212,Fractional Aircraft Owners Survey Request,CATI,GLG,129,129,42,,1,0,,12-06-24 0:01,11-07-24 0:01,"29 days, 0:00:00",20.5,129,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
891,001glg211,Network Survey- Heat Pump Market II,CATI,GLG,60,60,48.58333333,,1,0,,23-05-24 0:01,06-06-24 0:01,"14 days, 0:00:00",8,60,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
890,001glg210,Customers of HVAC/Cooling Distribution - June 2024,CATI,GLG,19,19,45.94736842,,1,0,,12-06-24 0:01,28-06-24 0:01,"16 days, 0:00:00",2.75,19,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
889,001glg209,Network Survey - Hospital Management Software,CATI,GLG,46,46,52.36956522,,1,0,,22-05-24 0:01,03-06-24 0:01,"12 days, 0:00:00",6,46,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
888,001glg208,Voice of Customer Survey - 603815,CATI,GLG,38,38,48.68421053,,1,0,,11-06-24 0:01,25-06-24 0:01,"14 days, 0:00:00",4.75,38,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
887,001glg207,US Power Finance DMs,CATI,GLG,74,74,48.90540541,,1,0,,12-06-24 0:01,10-07-24 0:01,"28 days, 0:00:00",11.25,74,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
886,001glg206,Audit Management & Certifi3on Software,CATI,GLG,50,50,40,,1,0,,11-06-24 0:01,21-06-24 0:01,"10 days, 0:00:00",7.5,50,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
884,001glg204,European Biogas Industry,CATI,GLG,46,46,49.2173913,,1,0,,12-06-24 0:01,21-06-24 0:01,"9 days, 0:00:00",6,46,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
883,001glg203,Restaurant Benefits Managers Survey,CATI,GLG,54,54,49,,1,0,,23-05-24 0:01,06-06-24 0:01,"14 days, 0:00:00",6.75,54,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
882,001glg202,Real Estate Brokers,CATI,GLG,70,70,48,,1,0,,11-06-24 0:01,27-06-24 0:01,"16 days, 0:00:00",8.75,70,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
881,001glg201,US Insurance Carriers,CATI,GLG,42,42,48.69047619,,1,0,,01-07-24 0:01,12-07-24 0:01,"11 days, 0:00:00",6.25,42,0,Completed,-,Saransh Sharma,Navneet Tiwari,16-09-24 14:16,1
